text,lang,offensive_manual,abusive_manual
Speelt beter met Milan Smit erbij lijkt het wel. Wat een strijder deze man! 🔥🔥🔥,nl,,
Moeder is gehaald door Ruijl. Dtk heeft niks  gedaan. Behalve op de foto gaan.,nl,,
Puntje pakken thuis tegen AZ. Bar slecht PSV. Az had dit dik moeten winnen.,nl,,
"nitter.net/NHSport_/status/186841…

Wat een volk, genieten 😁😂",nl,,
Hadden ze gezopen in de rust ofzo?!,nl,,
Terecht. Jullie verdienen deze wedstrijd te winnen.,nl,,
Weglopers seizoenskaarten afpakken,nl,,
we gaan weer degraderen.,nl,,
Wat een klasbak. In 2014 in de halve finale van het WK tegen Messi. En nu nog steeds elke week een van de beste spelers in de Eredivisie.,nl,,
Het ligt weer aan de scheids. Zwakkelingen 🤣,nl,,
Fantastisch om hem terug te zien!,nl,,
Heerlijk ingeschoten van Taylor🔥,nl,,
Lekkker 2e plek boys topseizoen 💪🏼💪🏼,nl,,
"Benitez
Ledezma flamingo boscagli dams
Schouten veerman 
        Tillman
Bakayoko de jong lang",nl,,
Brain…. Zo werk je een balletje af….,nl,,
Wat dacht je van onze rechtsback met een klein sprintje richting die bal .Misschien druk zetten.,nl,,
Afgelopen ?,nl,,
Ze luisteren eindelijk. Door gaan!! Maak die duitsers nog verder kapot @fctwente 😂😂😂,nl,,
Peresic en tilman niet fit? Je zou het niet verwachten,nl,,
"Kan die Brobbey niet weg? Die man raakt geen knikker! Moet notabene een Fitz-Jim scoren!

Vier gele kaarten in 8 wedstrijden en 0 goals! Werkelijk schandalig!",nl,,
"Kenneth Taylor scoort zijn vijfde doelpunt van het seizoen gemakkelijk van dichtbij nadat hij de bal op een gouden schaal krijgt aangeboden nadat de doelman uitglijdt. ⚽️

#feyaja #klassieker",nl,,
Doordat Aalbers zijn trainer liet zitten wordt de waarde per speler zo ongeveer per week minder.,nl,,
Met Velanas win je de oorlog idd.,nl,,
"Klaassen mister 1-0, Brobbey miste 1-0. Scheelt een letter….",nl,,
Afgeslacht... Afgelopen jaren flink geholpen door schandalige arbitrage. Nu was t een keer niet voldoende.,nl,,
"Ze roepen het over zichzelf af, we voetballen totaal niet meer, Come on Ajax",nl,,
"Hahahahahaa jaaaaa letssss go het is je zo fucking gegund @temporarily_su nu lekker je account op nonactief zetten en houden alsjeblieft, houdoe en bedankt ❌❌❌",nl,,
"Pleur toch op joh, mislukte voorzet via Toornstra erin. Bergkamp maakte doelpunten waar je euforisch:GOOOAAAL over mocht roepen. Schaam je om dit te exposen.",nl,,
"Waar is het filmpje van Jasper, Okita, Cissoko etc.?",nl,,
Hij heeft weer de lotto ballen getrokken. pfff,nl,,
Lekker anoniem reageren toetsenbord held,nl,,
De spelers blijkbaar ook,nl,,
Ben zo bang voor gaaei,nl,,
"Var zit ook weer te slapen
Het is toch ongelofelijk.

De ene geeft rood en geel als warme broodjes en hier moet je 3 x een poging doen een man uit de wedstrijd te trappen",nl,,
Ja daar was ik zeker van. Waarom scoort ajax zo moeilijk.moeten veel aanvallender spelen en trainen op raak scoren.,nl,,
Je kon er op wachten,nl,,
Misschien maar tijd om Bijlow weer op goal te zetten 😵‍💫,nl,,
Zet hem op! 💪,nl,,
"Fucking vet deze. 

❌❌❌",nl,,
"Hallo arrogante boeren, wat waren jullie ervan overtuigd na PSV - Feyenoord (beker) dat jullie de dubbel gingen pakken, jullie waren nog erger dan Ajacieden en zie nu...

WIJ JAGEN OP JULLIE!",nl,,
Dat zijn ze ook. Zeker in de Eredivisie.,nl,,
"@MBoesten wederom iedereen volle bak voor de club!  Oh nee toch niet, de spelers hadden geen zin…",nl,,
Het is een dipje,nl,,
"Hoeveel goals gaan: Zerrouki, Milambo, Moder, Carranza, Ueda, Hadj gezamenlijk maken dit seizoen? Niet meer dan 10 denk ik",nl,,
ik als ik in de HEMA precies tegenkom waar ik naar zocht,nl,,
Dacht je dat tijdens de wedstrijd ook?,nl,,
Lekker vroeg afgefloten minimaal 4 minuten te vroeg 😂,nl,,
Net als woensdag Carranza ha ha,nl,,
Godts komt echt geen man voorbij op links en veels teveel actie die mislukken,nl,,
"De drie punten zijn binnen! 👏🏼👏🏼👏🏼
Gefeliciteerd! 🥳🥳🥳",nl,,
"Smal speelt al weken de sterren van de hemel. Hartman haalt niet zijn oude niveau, en is slechter dan Smal. 

Dus waarom stelt rvp niet zijn beste elftal op",nl,,
Gaaei zwaar gerobbed,nl,,
Alles voor de likes he,nl,,
Waar kijken we naar.. slappe hap.,nl,,
"Moeite met de jas, maar evenveel liefde voor ons Remko.🥰",nl,,
Lekker zo'n makkelijk potje maar je had toch wel iets meer tegenstand willen hebben vandaag. Het niveau verschil is zo groot en dan wordt je dinsdag gewoon overlopen. Bakayoko mag de best wel eens afgeven speelde een hele matige pot vandaag.,nl,,
Wat een idioot is het,nl,,
"ZET OP DIE 3 SPELERS IN!

1) 3 kopsterke verdedigers voor De Jong (1,87), Til (1,86), Perišić (1,86)

ŠUTALO* KAPLAN* RUGANI (1,90)
Figuur met sterktes

2) 3 defensief- en kopsterkere middenvelders voor Til of Tilman (1,87) en Saibari

HENDO* BRANCO* KLAASSEN*
Figuur met sterktes",nl,,
De gezichtsuitdrukking van de dames zegt al genoeg lijkt me😅,nl,,
Zoals het hoort 👍🏻,nl,,
Net zoals Arber Zeneli dat ook deed tijdens zijn debuut tegen Cambuur.,nl,,
"Jammer van dat janknummer, het originele geluid had toffer geweest.",nl,,
Hij had rood moeten krijgen in de eerste helft had hij geel moeten krijgen en in de tweede helft eindelijk geel gekregen,nl,,
IEDEREEEEN UIT DE WEG!! deze is voor mij ☹️,nl,,
Eindelijk weer gescoord lekker gedaan brobbey,nl,,
Volgens mijn bronnen niet.,nl,,
lekker berghuis eruit. Vedette alle ballen verkeerd en geen vuile meters. Afscheid nemen.,nl,,
Al seizoenen geen afmakers in het team 30 kansen amper scoren en achterin regelmatig gatenkaas.,nl,,
"Kan niet. Ueda mist kansen, maar Zerrouki bezorgt je directe tegengoals",nl,,
Tv kan uit..,nl,,
"Staat er altijd wel , zonder te zeuren ! Held ❌❌❌",nl,,
Contract voor het leven,nl,,
Doet Ekdal ook mee?,nl,,
Punten verloren dankzij laffe tactiek. Waarom Steijn eraf en Rots laten staan?,nl,,
Ook wel onorthodox genomen. Meestal staat de ontvanger achter de bal!,nl,,
Mooi gedrukt doekie,nl,,
Dat was me toch effe kut maar 3 punten zijn 3 punten dus PRIMAAA 😍😍,nl,,
Hebben we het bonnetje van Van Aanholt nog? Toch wel de miskoop van het jaar,nl,,
Hij regelt het maar 😜🚀,nl,,
Dit slaat weer helemaal nergens op.,nl,,
"Til, Schouten en Karsdorp waren eveneens prima. ;)",nl,,
Ik vrees voor puntverlies.,nl,,
Bizar dat we 2x van jullie verliezen.. echt ongekend,nl,,
"Treinen rijden niet,dus lange file!",nl,,
"Sparta gaat  zich ingraven. Feyenoord komt er niet doorheen. Gaat nauwelijks iets creëren. Sparta countert 1 keer, scoort en wint de wedstrijd. Weer een avond naar de knoppen.",nl,,
"Dat was mijn idee ook. Hij begint steeds meer op Schreuder te lijken, die zag ook vaak goede dingen  die er niet waren.",nl,,
"Het wordt tijd dat Bijlow er weer in komt, want Wellenreuther maakt te veel fouten.",nl,,
"🌍Officieel – Moiret Private Foundation & BNP Paribas bank🌍 We lanceren de Yvonne Moiret Foundation om weeskinderen, daklozen, mensen met een handicap en mensen in financiële moeilijkheden over de hele wereld te helpen. 💙💰🤝 📩 WEB-info: conta.cc/3DUTgjF",nl,,
"Ga is voetballen! Lijkt nergens op, vol gas 2e helft",nl,,
Free game telegram link in my bio,nl,,
Dit valt mij hele seizoen al op. Ook in thuiswedstrijden. Als je zover inzakt krijg je toch nooit een wedstrijd onder controle? Waar is het lef van vorig seizoen gebleven? #hertwe,nl,,
#AZTWE #AzAlkmaar vs #FCTwente = 2009 #Eredivisie kampioenen #AzAlkmaar vs 2010 Winnaars #FCTwente. #STATSTAT. CREDIT First Bank🇳🇬-rekening op 3071331839 met enorme waarschuwingen van £€$.,nl,,
Vraag me sowieso heel erg af waar hij überhaupt is.,nl,,
"Ben blij dat hij terug is want hij Sparta werkte de Steijnformule nml wel.Snap alleen de voorzichtige ""einde van het seizoen"" contract niet. Leg hem gewoon vast waar hij 1,5 seizoen voor zou tekenen. Hij wilde de komende jaren iets moois gaan neerzetten,nou Steijn dit is je kans!",nl,,
"NAC en RKC geholpen door een rode kaart, AZ, Feyenoord, Almere city hadden we bij rust met grote(ere) cijfers achter moeten staan maar tegenstanders maken kansen niet af. Wij #fcgroningen mogen nog blij zijn dat we überhaupt punten hebben gehaald! Ik zeg het al lang : selectie 🤮",nl,,
En weer de partijdige scheids en var! Doe hier wat aan @KNVB k organisatie!!!!🤮,nl,,
Kanker zooi,nl,,
"Het is toch wel voorspelbaar doch ongelofelijk en typisch Ajax. Net voor de Klassieker: Godts is niet fit, Edvardsen niet op tijd ingeschreven en Akpom net te vroeg vertrokken. Hoe verzin je het.",nl,,
En voor de zoveelste keer geholpen door de scheids endat tegen Almere 🫢🫢😂😂😂🤡,nl,,
Ajax maak me gek!!!!,nl,,
Niet verwacht nee,nl,,
"@cakpom wilde niet terugkomen na z’n medische test, de lul.",nl,,
Weggetikt door de beste van NL.,nl,,
"Bosz masterclass na de pauze, ik hoor hem vanaf hier schreeuwen",nl,,
Wat een armoede 🤡🤡🤡🤡,nl,,
"Ondanks dat de scheids alles in jullie voordeel fluit. 

Lekker hoor!",nl,,
"Domme en uiterst idiote actie van namli

Mist gvd nu de ijsselderby",nl,,
"Zo, zeg dat wel zeg!",nl,,
Scoort straks de winnende,nl,,
Niet met Rots,nl,,
Haupmeijer liet weer zien waarom híj 2e keeper is. Speelde ijzersterk.,nl,,
Te weinig stootkracht voorin breekt je weer op. #FCTwente,nl,,
Moelijk hé tegen elfman  kut psv,nl,,
Van den Boomen? Gefeliciteerd AZ.,nl,,
Corner vlag post aub 🙏🏼🙏🏼🙏🏼,nl,,
kom op boys we kunnen nog 1 maken,nl,,
Wat zit er toch weinig talent in deze groep,nl,,
Ben ik niet blij mee🥲🥲,nl,,
Klaassen club legend,nl,,
Wat ben je weer lekker vroeg erbij op de psv pagina,nl,,
Booth is ook rechts,nl,,
Als Poku op rechts staat en Kasius op links zet ik mijn TV uit.,nl,,
Wat een zeef achterin..,nl,,
Free game telegram link in my bio,nl,,
"Voor de mensen die zeiken dat het een schande is dit dat zijn jullie zo dom, het is 125 jarig bestaan logisch dat er iets ging gebeuren",nl,,
Luukie je heb wederom gelijk. Al jaren is dit probleem,nl,,
Volgende thuiswedstrijd met de nieuwe goaltune?,nl,,
Dat gaat weinig verschil maken als je zonder middenveld speelt,nl,,
Wanneer wors het nou eens tijd dat Ron Jans terug komt waar haalt hij als zwollenaar plezier van je ziet je eigen clubbie alleen maar slechter worden en je grijpt niet in?,nl,,
Goed begin…,nl,,
Kap dan ook eens met dat opbouwen van achteruit! Hoe vaak moet je in de wedstrijd meemaken dat dat dus niet lukt!,nl,,
Hoe dan? Zeven goals al gemaakt. Mercy rule voor @Persie_Official,nl,,
Krijg er een traantje van in m'n ogen man. Wauw!,nl,,
"Dan zou het zondag in Alkmaar goed moeten gaan😅
Maar daar heb ik een hard hoofd in😬",nl,,
We spelen goed maakte wat kleine foutjes in het begin maar we moeten gewoon niks tegen krijgen en dan zie ik het positief in ook met weghorst ook nog op de bank,nl,,
Klopt maar ze komen voetballend ook behoorlijk tekort hoor! Hangt allemaal van toevalligheden aan elkaar bij Twente. Deze ploeg speelt op deze manier niet bij de eerste vijf hoor!,nl,,
Komt het busje hem zo weer ophalen? Die is niet goed hoor,nl,,
"Zeg mafklapper, scheids geeft in de 1ste helft geen penalty aan WII, mist een overduidelijke corner, moet 2x gecorrigeerd worden omdat hij te graag een penalty wil geven aan Almere. En na de penalty zou je een corner voor Alm verwachten, maar krijg je een scheids bal...",nl,,
Je post iets onder elke comment die kritiek geeft ga wat anders doen met je tijd ofzo,nl,,
Want die 'oplossing' levert geen gedoe op?,nl,,
"Over een ""stempel drukken"" gesproken. Nu al een historisch seizoen. Trots op dit team💪",nl,,
Je hoeft geen Nederlands te spreken om racistische drek uit te spugen. Typische NAC reactie.,nl,,
Wat was die goed 😍😍,nl,,
Wissel die floranus. Wat een domme actie,nl,,
Betje verloren pikkkie?,nl,,
De bank bij die goal tegen Feyenoord. Prachtig haha,nl,,
Had ie dan niet gewisseld moeten worden dinsdag??,nl,,
Fitz is exht een kkd voetballer. Die moet er uit hij maakt alleen maar fouten,nl,,
Quinten is terug!!!,nl,,
Denk dat ie de spandoeken op de tribunes wil zien,nl,,
En Higler!!! Dus dat kan niet meer mis!!! 🥰,nl,,
"Geen druk, maar 3 punten mee naar huis. #feyenoord",nl,,
Als je daar nu Saksische vlaggen van maakt dan klopt ie.,nl,,
Nijkamp heeft zich voor altijd ongeloofwaardig gemaakt met zijn leugen . Want een enge vent is dat samen met die boekhouder van Laros. Twee figuren die een uitstraling hebben van een natte krant.  Steijn valt in dezelfde categorie. Zakte zwaar door het ijs in zijn laatste job,nl,,
Tja als niet wilt dat er gewonnen wordt... #angsthazen,nl,,
Wel bizar. #ajax kan door competitie vervalsing niet met sterkste 11 (Taylor Weghorst Godts) beginnen.,nl,,
"En? Trots? Wanbeleid. Optyfen met Faalbers en die Meijer mag ook oplazeren. 
#almNEC",nl,,
Misschien wel maar wel verrassend,nl,,
Toen Stengs zn hele been afscheurde brrr,nl,,
Afgang. Al maanden geen vervanger voor Wieffer. Te Kloese afgelopen 2 jaar dramatisch.,nl,,
"Dit is een technisch mankement, dus niet de opstelling! 😉

Die volgt om 13:15 uur!",nl,,
gaan we lekker ja,nl,,
Sowiezo.. puur en alleen oog voor de Jan (uhh man),nl,,
Sadiq held!,nl,,
"Was een heerlijke wedstrijd alleen de kansen die we kregen in de eerste helft moesten er echt wel in hoor, Ryan het is je ontzettend gegund dat je weer wat meer minuten kan maken je straalt ook weer het plezier uit hopelijk zien we binnenkort nieuws over de contractverlenging🙏",nl,,
"♥️🤍

Komt dat prachtige shirt in de verkoop?",nl,,
"gestemd op Vaessen #RKCGRO #Groningen
#Vaessen",nl,,
Gezien de wedstrijd terechte uitslag,nl,,
Heeft niks met vertrouwen te maken maar alles met spel intellect en weten wat je moet doen,nl,,
Al bloemen naar #zeist gestuurd !! Wat een schande. Wedstrijd naar wedstrijd worden de lampen door de #knvb geholpen !!,nl,,
"Weer niet om aan te gluren , wat in hemelsnaam is er aan de hand , gewoon schandalig 😡😡😡",nl,,
"Hoe kan je traore nou laten staan man, speelt echt een 0/10",nl,,
"Almere thuis, altijd lastig…",nl,,
Nee schele kkr edgar.. geeft meerdere kaarten aan ons terwijl die duitsers niet eens geraakt worden,nl,,
Balletje op goal zou leuk zijn,nl,,
Free game telegram link in bio,nl,,
Altijd maar weer praatjes in Groningen maar ondertussen al 7 jaar niet meer gewonnen van ons,nl,,
Ga ergens anders janken.,nl,,
"Puntverlies? Puntenverlies zul je bedoelen. Niet 1, maar 2 punten verloren ☹️",nl,,
Die Bosz!!! 3-0 Lozano maar n paar minuten geven? Stuitend,nl,,
"Sorry hoor farioli, ik blijf je steunen, maar wtf ben je aan het doen",nl,,
Kunnen er veel van leren. Anton ❤️,nl,,
"Eerste overtreding was al 100% rode kaart. VAR gaf niet thuis, onbegrijpelijk. Dat Kramer met zulke teksten naderhand en ook regelmatig in tv shows nog uberhaupt aandacht krijgt, is mij een raadsel.",nl,,
Ik haat dit elftal🙏🙏🙏,nl,,
En iedereen loopt naar achteren....,nl,,
"Dat tenue zonder sponsors en shit. Veel mooier. Die had het moeten zijn met het oude (toekomstige) logo op de borst, dan was het echt perfect",nl,,
Geen penalty!,nl,,
"Hahaha muts, talloze reacties op het grote Ajax. Kleinzerig feyenoordertje toevallig?",nl,,
Wat hebben we genoten!,nl,,
Vooral ueda blijven beschermen!,nl,,
Hopen dat hij zijn mannetje staat morgen.,nl,,
Wat ben ik blij met 3 punten. Maar ik heb me echt zitten ergeren aan het steeds terug spelen van de bal. Volgend jaar moet er een beter team staan want ajax identiteit is ver van hetgene wat we nu zien.,nl,,
"Zou groningen niet eens wat sterker afstand nemen van haar eigen supporters, die elk jaar minstens 3x zich misdragen omdat ze weer eens een slechte periode hebben?",nl,,
Stuur eens een link dan. En geen screenshot zonder datum graag.,nl,,
als feyenoorder denk ik dat we gaan verliezen van de grootste club uit rotterdam sparta,nl,,
Mooi om zijn blije bakkes te zien op het moment dat hij mocht invallen.,nl,,
"Ja precies, dat is de reden waarom we ze moeten boycotten. Jij begrijpt het helemaal.",nl,,
Weer puntenverlies. Wordt wel krapjes allemaal met de komende 3 wedstrijden voor de boeg.,nl,,
Duidelijk Taylor,nl,,
Apen eten over het algemeen geen banaan. Hij had beter naar een ‘notenbar’ kunnen gaan op de Reguliersdwarsstraat.,nl,,
je spreekt jezelf gewoon 2x tegen in 1 bericht.,nl,,
"Verliezen is 1, maar de apathische, slappe, ongeconcetreerde manier met veel te weinig vechtlust is echt schandalig",nl,,
"Nog een rode kaart.
Pleurt toch op met dat Engelse gelul.
Komen wij uit Rotterdam? Ik begin steeds meer te twijfelen daaraan.",nl,,
Keeper verlaat te vroeg de doellijn.,nl,,
Ongelofelijk! Gaan we toch nog winnen!,nl,,
Altijd Davy!,nl,,
Mila Godts vandaag,nl,,
Kan de muziek vervangen worden door het geluid van de fans in de Arena? Het shot van de fotograaf waar Taylor recht in de lens kijkt mag ook geplaatst worden.,nl,,
Veerman op de bank vanwege lichte klachten…. die klachten over hem heb ik al het hele seizoen!,nl,,
Wat een domme actie Ravioli,nl,,
We krijgen dus geen column  van @sjoerdmossou over dat muntje,nl,,
Dat was Nieuwkoop hoor.,nl,,
Op Steijn na....,nl,,
Gaan mensen naar toekomst?,nl,,
Stop met janken,nl,,
Sarcasme te moeilijk?,nl,,
En ook graag de bus.,nl,,
Zo goed moet je dus zijn op psv te verslaan! Kan je komen met dit filmpje maar zo goed zijn ze niet ze veel punten achter? #ajax wat ga je doen tegen psv dan dit jaar😂,nl,,
Ohoh Sparta wAt doe je domme dingen,nl,,
Heel sterk van Osman ook,nl,,
"Goed statement. We beginnen weer op 0.

Game on!",nl,,
Doorstomen.,nl,,
De man van glas geblesseerd?,nl,,
Brobbey eruit,nl,,
Wel een leuke sticker-plak-dag gehad?,nl,,
De kampioen is wel bekend denk ik,nl,,
Ik wil na 90minuten ook graag kunnen lachen!!!!,nl,,
"Betonvoetbal 2.0 , wat een armoede",nl,,
Mee eens veelste zwak,nl,,
"Wat een verschrikkelijk verrotte supporters heeft deze club ook. Werkelijk niet 1 positieve reactie over het elftal en de spelers. Okay, eentje. Van de Kaaskijkers.",nl,,
Wat een verdediging weer,nl,,
Ben je al over de boulevard gerend in je onderbroek? Wel woord houden jij he 🤌😂,nl,,
"Nou voetballende gezien, zal het eerder een nachtmerrie worden, wel lkkr 3 gestolen punten",nl,,
